"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeOfFlightLine","Classification","ScanAngleRank","UserData","PointSourceId","GpsTime"
524187.530,4778999.640,1527.110,3809.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,77.000,586328.744
524188.040,4778999.580,1526.340,5746.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.744
524189.170,4778999.430,1526.320,10395.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.744
524186.040,4778999.850,1526.030,9943.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,6.000,586328.744
524184.880,4778999.930,1526.660,5488.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.737
524185.400,4778999.870,1525.880,3551.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.737
524186.410,4778999.730,1525.970,9555.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.737
524187.080,4778999.640,1526.670,5036.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,53.000,586328.737
524187.930,4778999.520,1527.060,5488.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,79.000,586328.737
524188.340,4778999.470,1526.440,3163.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,21.000,586328.737
524187.410,4778999.460,1526.680,3809.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,43.000,586328.730
524183.810,4778999.960,1525.620,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.730
524184.740,4778999.830,1525.820,9103.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.730
524185.700,4778999.700,1525.970,8006.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,4.000,586328.730
524186.760,4778999.560,1526.050,11299.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,2.000,586328.730
524187.060,4778999.500,1527.180,4132.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,104.000,586328.730
524183.090,4778999.870,1525.640,10847.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.723
524184.180,4778999.720,1525.660,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.723
524184.830,4778999.620,1526.350,6714.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,29.000,586328.723
524186.040,4778999.460,1526.180,6069.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,17.000,586328.723
524180.840,4778999.940,1526.670,5746.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,82.000,586328.716
524181.450,4778999.870,1525.730,4003.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.716
524182.540,4778999.730,1525.690,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.716
524183.560,4778999.590,1525.750,7812.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,5.000,586328.716
524184.530,4778999.460,1525.820,9491.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.716
524185.040,4778999.380,1526.680,4261.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,70.000,586328.716
524179.720,4778999.870,1525.420,9103.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.709
524180.480,4778999.750,1525.970,5875.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,29.000,586328.709
524180.970,4778999.680,1526.870,1936.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,127.000,586328.709
524181.740,4778999.590,1525.690,9814.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.709
524182.740,4778999.450,1525.730,9362.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.709
524176.700,4778999.980,1525.700,8393.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.702
524177.920,4778999.820,1525.410,11170.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.702
524178.660,4778999.720,1526.000,6069.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,28.000,586328.702
524180.120,4778999.520,1525.520,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.702
524180.760,4778999.430,1526.240,4713.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,62.000,586328.702
524181.180,4778999.380,1525.590,6779.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.702
524174.950,4778999.910,1525.650,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.694
524175.810,4778999.790,1525.870,6521.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.694
524177.040,4778999.630,1525.620,9168.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.694
524178.170,4778999.470,1525.620,7102.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,12.000,586328.694
524171.950,4778999.990,1525.810,5940.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.687
524172.870,4778999.860,1526.000,8716.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,7.000,586328.687
524174.030,4778999.710,1525.840,8006.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.687
524175.200,4778999.550,1525.710,11105.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.687
524176.320,4778999.400,1525.750,10588.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,8.000,586328.687
524170.050,4778999.970,1526.020,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.680
524170.790,4778999.860,1526.550,6714.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,55.000,586328.680
524172.380,4778999.660,1525.850,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.680
524173.370,4778999.520,1525.950,8329.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,12.000,586328.680
524168.640,4778999.970,1526.930,4261.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,72.000,586328.673
524168.900,4778999.940,1526.530,4003.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,26.000,586328.673
524170.290,4778999.760,1526.040,9426.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,1.000,586328.673
524170.980,4778999.660,1526.670,4907.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,72.000,586328.673
524171.400,4778999.610,1526.020,5229.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,9.000,586328.673
524172.530,4778999.460,1525.850,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.673
524168.190,4778999.940,1526.300,10847.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.666
524168.830,4778999.850,1527.020,5165.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,69.000,586328.666
524169.440,4778999.780,1526.070,4842.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.666
524170.610,4778999.620,1526.020,8716.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.666
524171.320,4778999.520,1526.660,2324.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,71.000,586328.666
524171.780,4778999.470,1525.950,8264.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,5.000,586328.666
524171.780,4778999.440,1525.990,8458.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,8.000,586328.659
524168.340,4778999.890,1526.370,10976.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.659
524168.920,4778999.800,1527.080,4261.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,75.000,586328.659
524169.540,4778999.730,1526.120,6262.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.659
524170.730,4778999.570,1526.040,10718.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,5.000,586328.659
524171.280,4778999.490,1526.760,2130.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,80.000,586328.659
524168.530,4778999.870,1526.350,11944.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.652
524169.860,4778999.700,1526.060,10330.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.652
524170.860,4778999.560,1526.200,6779.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,24.000,586328.652
524172.040,4778999.400,1525.980,9168.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,8.000,586328.652
524168.600,4778999.890,1526.410,9362.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,6.000,586328.645
524170.000,4778999.710,1526.020,9684.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.645
524170.970,4778999.580,1526.110,6456.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,16.000,586328.645
524172.070,4778999.430,1526.010,7554.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,12.000,586328.645
524168.760,4778999.930,1526.570,6262.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,25.000,586328.638
524170.250,4778999.740,1526.030,9362.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.638
524170.890,4778999.640,1526.660,5681.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,72.000,586328.638
524171.270,4778999.600,1526.060,4455.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,12.000,586328.638
524172.420,4778999.450,1525.850,8006.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.638
524168.880,4778999.970,1526.540,6521.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,40.000,586328.631
524170.240,4778999.800,1526.070,11170.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,4.000,586328.631
524170.860,4778999.710,1526.670,4455.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,71.000,586328.631
524171.190,4778999.670,1526.150,3615.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,21.000,586328.631
524172.490,4778999.500,1525.910,10136.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,6.000,586328.631
524169.040,4778999.990,1526.770,2647.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,75.000,586328.624
524169.490,4778999.940,1526.070,6004.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.624
524170.460,4778999.810,1526.120,9039.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,10.000,586328.624
524171.120,4778999.720,1526.750,6714.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,81.000,586328.624
524171.690,4778999.650,1525.870,2970.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.624
524172.690,4778999.520,1525.900,9103.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.624
524173.670,4778999.380,1525.980,8910.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,14.000,586328.624
524169.550,4778999.930,1526.050,6392.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.617
524170.560,4778999.800,1526.050,8329.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,4.000,586328.617
524171.230,4778999.700,1526.760,4971.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,82.000,586328.617
524171.800,4778999.640,1525.880,5100.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.617
524172.870,4778999.490,1525.980,8845.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,15.000,586328.617
524169.860,4778999.870,1526.000,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.610
524170.750,4778999.750,1526.200,6456.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,22.000,586328.610
524171.970,4778999.600,1525.920,8070.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,4.000,586328.610
524173.000,4778999.460,1525.970,10201.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,15.000,586328.610
524168.630,4778999.950,1526.360,9103.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.603
524169.840,4778999.790,1526.070,8522.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.603
524170.880,4778999.650,1526.200,7102.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,26.000,586328.603
524172.150,4778999.490,1526.000,7037.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,12.000,586328.603
524167.970,4778999.880,1526.320,9555.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.596
524168.710,4778999.780,1526.720,6973.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,37.000,586328.596
524170.200,4778999.590,1526.060,9362.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.596
524170.820,4778999.500,1526.720,2776.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,74.000,586328.596
524171.280,4778999.450,1526.010,7102.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,5.000,586328.596
524165.800,4778999.940,1526.450,11105.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.589
524166.970,4778999.790,1526.360,8522.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.589
524167.980,4778999.650,1526.420,8006.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,3.000,586328.589
524168.740,4778999.550,1526.810,6779.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,45.000,586328.589
524165.040,4778999.750,1526.440,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.582
524166.170,4778999.600,1526.400,9491.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.582
524167.310,4778999.450,1526.350,10330.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.582
524160.900,4778999.940,1526.670,11170.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.574
524161.900,4778999.810,1526.690,10330.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.574
524162.970,4778999.670,1526.640,10072.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.574
524164.120,4778999.520,1526.620,8716.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.574
524165.170,4778999.390,1526.560,8070.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.574
524158.820,4778999.880,1526.700,12009.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.567
524159.860,4778999.750,1526.710,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.567
524155.650,4778999.990,1526.910,12009.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.560
524156.760,4778999.850,1526.920,11040.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.560
524157.830,4778999.710,1526.960,6973.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,11.000,586328.560
524159.020,4778999.550,1526.690,9684.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.560
524160.020,4778999.420,1526.790,9168.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.560
524153.550,4778999.980,1526.940,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.553
524154.640,4778999.840,1526.940,8587.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.553
524155.680,4778999.710,1526.890,10201.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.553
524156.790,4778999.560,1526.960,10007.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,5.000,586328.553
524157.700,4778999.440,1527.110,8716.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,22.000,586328.553
524152.590,4778999.870,1527.060,9168.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.546
524153.660,4778999.730,1527.000,8716.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,3.000,586328.546
524154.760,4778999.590,1526.990,9943.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.546
524155.840,4778999.450,1527.060,9233.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,8.000,586328.546
524150.580,4778999.930,1527.140,11492.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.539
524151.640,4778999.790,1527.100,9814.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.539
524152.680,4778999.660,1527.020,9620.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.539
524153.830,4778999.510,1527.000,11234.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.539
524149.570,4778999.900,1527.090,10330.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.532
524150.680,4778999.760,1527.090,11428.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.532
524151.810,4778999.600,1527.070,9749.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.532
524152.820,4778999.470,1527.070,8845.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,3.000,586328.532
524148.700,4778999.920,1527.060,9168.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.525
524149.710,4778999.790,1527.050,8006.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.525
524150.710,4778999.660,1527.100,10330.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.525
524151.770,4778999.530,1527.070,10718.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.525
524148.510,4778999.900,1527.080,9103.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.518
524149.580,4778999.760,1527.170,9555.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,7.000,586328.518
524150.730,4778999.610,1527.130,11492.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,2.000,586328.518
524151.740,4778999.480,1527.100,10201.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.518
524147.670,4778999.980,1527.070,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.511
524148.700,4778999.840,1527.100,11557.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.511
524149.730,4778999.710,1527.100,9555.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.511
524150.710,4778999.580,1527.120,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.511
524151.850,4778999.440,1527.100,9426.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,2.000,586328.511
524147.570,4778999.990,1527.110,8587.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,5.000,586328.504
524148.680,4778999.830,1527.120,9103.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,2.000,586328.504
524149.810,4778999.690,1527.090,9233.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.504
524150.800,4778999.560,1527.110,10847.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.504
524151.940,4778999.420,1527.090,9620.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.504
524147.740,4778999.960,1527.040,9943.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.497
524148.750,4778999.830,1527.080,10847.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.497
524149.780,4778999.690,1527.110,9749.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.497
524150.870,4778999.540,1527.080,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.497
524151.920,4778999.410,1527.060,9943.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.497
524147.700,4778999.930,1527.130,8522.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,7.000,586328.490
524148.790,4778999.790,1527.140,9426.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,5.000,586328.490
524149.820,4778999.650,1527.130,10459.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,3.000,586328.490
524150.930,4778999.510,1527.140,10007.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,6.000,586328.490
524147.670,4778999.870,1527.120,8264.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,4.000,586328.483
524148.680,4778999.750,1527.130,10588.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,3.000,586328.483
524149.810,4778999.600,1527.130,10072.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,2.000,586328.483
524150.810,4778999.470,1527.120,11040.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.483
524146.510,4778999.890,1527.160,10976.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.476
524147.640,4778999.750,1527.100,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.476
524148.650,4778999.620,1527.110,8587.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.476
524149.750,4778999.480,1527.160,10395.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,3.000,586328.476
524144.570,4778999.870,1527.180,9297.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.469
524145.540,4778999.750,1527.230,8522.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.469
524146.600,4778999.610,1527.240,10201.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.469
524147.650,4778999.480,1527.170,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.469
524141.340,4778999.940,1527.400,10072.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.461
524142.520,4778999.790,1527.300,10847.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.461
524143.510,4778999.660,1527.350,10459.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,7.000,586328.461
524144.570,4778999.530,1527.270,8329.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.461
524138.310,4778999.970,1527.350,9878.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.454
524139.290,4778999.840,1527.350,9749.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.454
524140.430,4778999.700,1527.360,8522.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.454
524141.440,4778999.570,1527.490,10266.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,16.000,586328.454
524142.620,4778999.420,1527.320,9684.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.454
524135.300,4778999.990,1527.260,9555.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.447
524136.200,4778999.870,1527.410,8006.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.447
524137.270,4778999.740,1527.340,8199.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.447
524138.300,4778999.610,1527.340,10007.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.447
524139.300,4778999.480,1527.460,8845.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,8.000,586328.447
524133.200,4778999.890,1527.210,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.440
524134.200,4778999.760,1527.270,9878.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.440
524135.220,4778999.630,1527.260,9555.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.440
524136.270,4778999.490,1527.310,8522.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.440
524130.100,4778999.910,1527.210,7683.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.433
524131.140,4778999.780,1527.290,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.433
524132.190,4778999.650,1527.320,9039.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.433
524133.340,4778999.500,1527.260,8522.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.433
524127.180,4778999.890,1527.190,9297.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.426
524128.190,4778999.760,1527.190,9684.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.426
524129.180,4778999.640,1527.250,9168.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.426
524130.270,4778999.500,1527.210,10395.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.426
524124.110,4778999.940,1527.170,10201.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.419
524125.110,4778999.820,1527.180,10524.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.419
524126.170,4778999.680,1527.140,8329.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.419
524127.210,4778999.550,1527.210,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.419
524128.270,4778999.410,1527.240,9620.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.419
524122.010,4778999.920,1527.000,8264.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.412
524123.100,4778999.780,1527.050,8458.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.412
524124.120,4778999.650,1527.130,8910.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.412
524125.050,4778999.530,1527.250,8974.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,10.000,586328.412
524119.740,4778999.950,1526.980,8006.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.405
524120.800,4778999.810,1527.040,10201.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586328.405
524121.800,4778999.690,1527.070,8910.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,5.000,586328.405
